StockCode,customer_type,Description,Category,elasticity_coefficient,r_squared,p_value,observation_count,mean_price,mean_weekly_quantity,total_revenue,is_significant,elasticity_type,commercial_priority,estimated_annual_opportunity
21683,RETAIL,MEDIUM MEDINA STAMPED METAL BOWL,Home & Giftware,0.910060544657747,0.0,2.623641745934185e-15,39,2.9500000000000006,8.666666666666666,997.1000000000001,True,UNUSUAL,LOW,0.0
21684,RETAIL,SMALL MEDINA STAMPED METAL BOWL,Home & Giftware,-0.3319556281109861,0.0,2.22203270245127e-12,36,0.8500000000000001,15.083333333333334,461.5499999999999,True,INELASTIC,HIGH,42.32431201987615
21688,RETAIL,SILVER PLATE CANDLE BOWL SMALL,Candles & Lighting,1.0074034567876156,3.3306690738754696e-16,5.935886048407197e-19,32,2.9500000000000006,8.75,826.0000000000001,True,UNUSUAL,LOW,0.0
21690,RETAIL,SILVER  CANDLEPOT JARDIN,Candles & Lighting,-5.94012757975221,0.003451657778069994,0.7577897916644135,30,3.743333333333333,4.866666666666666,546.7,False,ELASTIC,LOW,0.0
21692,RETAIL,SILVER LATTICE VANILLA CANDLE POT,Candles & Lighting,-23.263057044192124,0.34276984448064163,0.000431438906741191,32,3.73875,6.65625,781.47,True,ELASTIC,MEDIUM,0.0
21693,RETAIL,SMALL HAMMERED SILVER CANDLEPOT,Candles & Lighting,1.058836139770729,2.220446049250313e-16,1.4459959057767742e-19,36,2.9500000000000006,10.305555555555555,1094.4500000000003,True,UNUSUAL,LOW,0.0
21696,RETAIL,SMALL SILVER TRELLIS CANDLEPOT,Candles & Lighting,0.9556259844616004,1.1102230246251565e-16,2.4496166162129756e-21,32,2.95,7.53125,710.9500000000002,True,UNUSUAL,LOW,0.0
21700,RETAIL,BIG DOUGHNUT FRIDGE MAGNETS,Home & Giftware,-0.3862910314443603,-2.220446049250313e-16,4.670948402596786e-19,41,0.8500000000000001,16.634146341463413,579.6999999999999,True,INELASTIC,HIGH,42.281554865613394
21704,RETAIL,BAG 250G SWIRLY MARBLES,Bags,-12.301692686724763,0.1496058457154429,0.0018999943109180596,62,0.8423684975297879,22.951612903225808,1172.11,True,ELASTIC,MEDIUM,0.0
21705,RETAIL,BAG 500G SWIRLY MARBLES,Bags,0.7132860276149322,1.1102230246251565e-16,2.3648063127604954e-15,38,1.6499999999999997,8.052631578947368,504.9000000000001,True,UNUSUAL,LOW,0.0
21706,RETAIL,"FOLDING UMBRELLA , RED/WHITE SPOT",Home & Giftware,-7.859424885415748,0.31596381645253824,5.863444945451466e-05,45,4.913636363636362,3.3777777777777778,680.4000000000002,True,ELASTIC,MEDIUM,0.0
21707,RETAIL,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",Home & Giftware,-5.518721322839981,0.31207967366734013,0.0007278067550200367,33,4.88939393939394,3.727272727272727,536.85,True,ELASTIC,MEDIUM,0.0
21710,RETAIL,FOLDING UMBRELLA  PINK/WHITE  SPOT,Home & Giftware,-2.988403406807981,0.43763498300719605,6.873083731080743e-05,30,4.849999999999999,2.533333333333333,304.2,True,ELASTIC,MEDIUM,0.0
21713,RETAIL,CITRONELLA CANDLE FLOWERPOT,Candles & Lighting,-3.608453319904731,0.06044840733822088,0.056139309513732416,61,2.0850968703427712,14.360655737704919,1779.6,False,ELASTIC,LOW,0.0
21714,RETAIL,CITRONELLA CANDLE GARDEN POT,Candles & Lighting,-26.127847748285774,0.06941422564524924,0.043779577967766575,59,1.2481598062953996,21.338983050847457,1560.07,True,ELASTIC,MEDIUM,0.0
21715,RETAIL,GIRLS VINTAGE TIN SEASIDE BUCKET,Home & Giftware,-9.249681276943061,0.09524855406828392,0.026009707049875184,52,2.532692307692308,9.5,1230.8999999999999,True,ELASTIC,MEDIUM,0.0
21716,RETAIL,BOYS VINTAGE TIN SEASIDE BUCKET,Home & Giftware,-9.236978243845046,0.26892517877421196,3.590663105388228e-05,57,2.4963930806036068,11.666666666666666,1594.95,True,ELASTIC,MEDIUM,0.0
21723,RETAIL,ALPHABET HEARTS STICKER SHEET,Home & Giftware,-0.23694429688690047,0.0,1.653195634041433e-07,33,0.85,10.090909090909092,283.05,True,INELASTIC,HIGH,32.97685708795308
21724,RETAIL,PANDA AND BUNNIES STICKER SHEET,Home & Giftware,-0.16002423496944868,0.0,2.168744794061781e-06,32,0.8499999999999999,4.625,125.80000000000001,True,INELASTIC,HIGH,16.844075034300747
21725,RETAIL,SWEETIES  STICKERS,Home & Giftware,-0.24889979849379865,2.220446049250313e-16,1.6891159888614063e-09,34,0.85,8.058823529411764,232.9,True,INELASTIC,HIGH,25.86760809541598
21730,RETAIL,GLASS STAR FROSTED T-LIGHT HOLDER,Candles & Lighting,-26.257845758779705,0.09221464335407081,0.025595906554924663,54,4.942708333333332,6.037037037037037,1601.1000000000001,True,ELASTIC,MEDIUM,0.0
21731,RETAIL,RED TOADSTOOL LED NIGHT LIGHT,Candles & Lighting,0.9698338868079657,1.1102230246251565e-16,2.1093028384965243e-31,79,1.6500000000000006,18.037974683544302,2351.25,True,UNUSUAL,LOW,0.0
21733,RETAIL,RED HANGING HEART T-LIGHT HOLDER,Candles & Lighting,-17.828333669212206,0.23849070975771436,2.9302379472215235e-07,99,2.910572585675099,32.55555555555556,9226.25,True,ELASTIC,MEDIUM,0.0
21735,RETAIL,TWO DOOR CURIO CABINET,Home & Giftware,0.5687815138897185,0.010906867382376673,0.5269188068299617,39,12.484615384615385,2.871794871794872,1399.65,False,UNUSUAL,LOW,0.0
21738,RETAIL,COSY SLIPPER SHOES SMALL  RED,Home & Giftware,0.5423306827513175,-2.220446049250313e-16,7.008666232641646e-07,30,2.950000000000001,4.7,415.95000000000005,True,UNUSUAL,LOW,0.0
21739,RETAIL,COSY SLIPPER SHOES SMALL GREEN,Home & Giftware,0.3799204103157408,2.220446049250313e-16,9.05623279265112e-06,32,2.95,3.03125,286.15000000000003,True,UNUSUAL,LOW,0.0
21741,RETAIL,COSY SLIPPER SHOES LARGE GREEN,Home & Giftware,0.6458419154274871,0.0,7.985687979936833e-09,30,2.950000000000001,5.133333333333334,454.3000000000001,True,UNUSUAL,LOW,0.0
21742,RETAIL,LARGE ROUND WICKER PLATTER,Home & Giftware,0.37226876556359306,0.0,1.967017423941175e-13,62,5.949999999999999,3.2419354838709675,1195.95,True,UNUSUAL,LOW,0.0
21745,RETAIL,GAOLERS KEYS DECORATIVE GARDEN,Home & Giftware,-24.024141178695142,0.16046892712702343,0.00023139958074202126,80,3.741578734177215,7.2875,2151.69,True,ELASTIC,MEDIUM,0.0
21746,RETAIL,SMALL RED RETROSPOT WINDMILL,Home & Giftware,-13.27501172850963,0.06543546570653958,0.0381648304036215,66,1.247121212121212,17.424242424242426,1419.26,True,ELASTIC,MEDIUM,0.0
21749,RETAIL,LARGE RED RETROSPOT WINDMILL,Home & Giftware,-19.50984479160548,0.1289047498241418,0.010451087792866319,50,2.0949999999999998,7.1,733.5,True,ELASTIC,MEDIUM,0.0
21754,RETAIL,HOME BUILDING BLOCK WORD,Home & Giftware,-16.001929938917982,0.2763823915287895,1.6494994671494717e-08,101,5.959823585600184,20.138613861386137,12017.100000000002,True,ELASTIC,MEDIUM,0.0
21755,RETAIL,LOVE BUILDING BLOCK WORD,Home & Giftware,-18.444781677087732,0.25260852292683866,7.332114845484405e-08,102,5.956776610699963,17.235294117647058,10362.2,True,ELASTIC,MEDIUM,0.0
21756,RETAIL,BATH BUILDING BLOCK WORD,Home & Giftware,-11.044972515971756,0.10918048359595744,0.004888348993253327,71,5.989436619718311,6.154929577464789,2603.45,True,ELASTIC,MEDIUM,0.0
21770,RETAIL,OPEN CLOSED METAL SIGN,Home & Giftware,-14.767895253122312,0.09674850506056643,0.020808361518921785,55,4.938251748251747,7.418181818181818,1994.4,True,ELASTIC,MEDIUM,0.0
21777,RETAIL,RECIPE BOX WITH METAL HEART,Storage,3.0541486867495276,0.00039257270737103056,0.902141555506344,41,7.94390243902439,5.7073170731707314,1859.3000000000002,False,UNUSUAL,LOW,0.0
21781,RETAIL,MA CAMPAGNE CUTLERY BOX,Storage,-8.04770699339171,0.005164451237351875,0.5820604633817246,61,14.937978142076506,2.6885245901639343,2449.5999999999995,False,ELASTIC,LOW,0.0
21787,RETAIL,RAIN PONCHO RETROSPOT,Home & Giftware,-0.389213106399082,1.1102230246251565e-16,1.7077743964792402e-22,62,0.8500000000000001,22.35483870967742,1178.1000000000001,True,INELASTIC,HIGH,56.5051158885339
21788,RETAIL,KIDS RAIN MAC BLUE,Home & Giftware,-0.24379357625453157,0.0,1.6293928350482324e-12,50,0.85,9.22,391.85,True,INELASTIC,HIGH,29.823709329349317
21789,RETAIL,KIDS RAIN MAC PINK,Home & Giftware,-0.26368277614996005,2.220446049250313e-16,1.629544495293635e-13,52,0.8500000000000001,10.365384615384615,458.15,True,INELASTIC,HIGH,32.52631097175855
21790,RETAIL,VINTAGE SNAP CARDS,Home & Giftware,-18.26212683793513,0.07324678552740971,0.006461169266166909,100,0.8481181192787791,44.19,3728.0699999999993,True,ELASTIC,MEDIUM,0.0
21791,RETAIL,VINTAGE HEADS AND TAILS CARD GAME,Home & Giftware,-18.251812211775015,0.07018205069106287,0.011156887642035618,91,1.2471517014172948,31.87912087912088,3585.21,True,ELASTIC,MEDIUM,0.0
21792,RETAIL,CLASSIC FRENCH STYLE BASKET GREEN,Home & Giftware,-1.1519361740104024,0.11697738632511856,0.02662423931062016,42,5.883333333333333,4.142857142857143,902.9000000000001,True,ELASTIC,MEDIUM,0.0
21793,RETAIL,CLASSIC FRENCH STYLE BASKET BROWN,Home & Giftware,-1.1218742982133172,0.0991988442012014,0.07912500010194234,32,5.0625,4.5,665.2,False,ELASTIC,LOW,0.0
21794,RETAIL,CLASSIC FRENCH STYLE BASKET NATURAL,Home & Giftware,-1.6670044095029883,0.24151802370059072,0.0006076048686882845,45,5.567777777777776,4.666666666666667,1017.1,True,ELASTIC,MEDIUM,0.0
21812,RETAIL,GARLAND WITH HEARTS AND BELLS,Bunting & Decoration,0.5737374439583582,0.0,4.706148428502037e-08,30,4.949999999999999,5.533333333333333,821.7000000000002,True,UNUSUAL,LOW,0.0
21818,RETAIL,GLITTER CHRISTMAS HEART,Christmas,-0.3878271284602146,0.0,3.0608709234529737e-13,36,0.8500000000000001,23.97222222222222,733.5500000000001,True,INELASTIC,HIGH,60.75482846475042
21820,RETAIL,GLITTER HEART GARLAND WITH BELLS,Bunting & Decoration,-32.88126449757826,0.16864372826611584,0.01760102558568792,33,3.741033623910336,9.606060606060606,1167.15,True,ELASTIC,MEDIUM,0.0
21832,RETAIL,CHOCOLATE CALCULATOR,Home & Giftware,0.670005117208249,3.3306690738754696e-16,2.076585226424467e-14,54,1.6500000000000006,10.62962962962963,947.0999999999998,True,UNUSUAL,LOW,0.0
21833,RETAIL,CAMOUFLAGE LED TORCH,Home & Giftware,2.45975548314577,0.002480655796674336,0.7054929258977382,60,1.6869230769230767,22.733333333333334,2302.7599999999998,False,UNUSUAL,LOW,0.0
21843,RETAIL,RED RETROSPOT CAKE STAND,Kitchen & Baking,-3.4830675236661537,0.14272282575826334,0.00018897444956581072,93,10.875830705796753,7.268817204301075,6484.8,True,ELASTIC,MEDIUM,0.0
21844,RETAIL,RED RETROSPOT MUG,Mugs & Drinkware,-17.625341287390523,0.1377480101318086,0.003232457788773069,61,2.940163934426229,11.081967213114755,1965.4000000000003,True,ELASTIC,MEDIUM,0.0
21845,RETAIL,DAIRY MAID STRIPE MUG,Mugs & Drinkware,-1.1220122074755237,0.33257787091204927,0.00012168978307516017,39,2.0438731443994613,17.102564102564102,930.1300000000002,True,ELASTIC,MEDIUM,0.0
21864,RETAIL,UNION JACK FLAG PASSPORT COVER,Home & Giftware,0.6223274610391583,0.0,5.013585178754923e-19,68,2.0999999999999996,5.279411764705882,753.9000000000002,True,UNUSUAL,LOW,0.0
21865,RETAIL,PINK UNION JACK  PASSPORT COVER,Home & Giftware,0.5823133449454683,1.1102230246251565e-16,1.6760280220444775e-15,59,2.0999999999999996,5.016949152542373,621.6,True,UNUSUAL,LOW,0.0
21868,RETAIL,POTTING SHED TEA MUG,Mugs & Drinkware,0.9758843692071735,0.002466709856110638,0.6597066532219953,81,1.2648148148148148,20.814814814814813,2129.9,False,UNUSUAL,LOW,0.0
21871,RETAIL,SAVE THE PLANET MUG,Mugs & Drinkware,-1.6507516065629193,0.02229572874737118,0.18905291571115138,79,1.3033592989289196,14.0,1424.8999999999999,False,ELASTIC,LOW,0.0
21872,RETAIL,GLAMOROUS  MUG,Mugs & Drinkware,-15.571285597754356,0.09733304698943379,0.012804325604689302,63,1.246984126984127,6.444444444444445,498.38,True,ELASTIC,MEDIUM,0.0
21874,RETAIL,GIN AND TONIC MUG,Mugs & Drinkware,-1.1474297119384558,0.011772430309763604,0.3608574001023271,73,1.3102739726027397,8.753424657534246,820.75,False,ELASTIC,LOW,0.0
21875,RETAIL,KINGS CHOICE MUG,Mugs & Drinkware,-16.508926836187264,0.07809400400989519,0.03058879327980079,60,1.2468333333333335,10.1,743.8199999999999,True,ELASTIC,MEDIUM,0.0
21876,RETAIL,POTTERING MUG,Mugs & Drinkware,0.27187268863418357,0.000887314524259275,0.8052207558857732,71,1.311971830985916,10.253521126760564,960.8,False,UNUSUAL,LOW,0.0
21877,RETAIL,HOME SWEET HOME MUG,Mugs & Drinkware,-1.165111861323917,0.010239058273840973,0.37804327360416107,78,1.311538461538462,12.705128205128204,1277.95,False,ELASTIC,LOW,0.0
21878,RETAIL,PACK OF 6 SANDCASTLE FLAGS ASSORTED,Home & Giftware,-0.34291365429362913,5.551115123125783e-16,1.3578935486282913e-20,58,0.85,16.017241379310345,789.65,True,INELASTIC,HIGH,44.09152227782491
21889,RETAIL,WOODEN BOX OF DOMINOES,Storage,-14.850874116473756,0.05165993939383251,0.0353287686155944,86,1.2478197674418605,23.767441860465116,2526.5,True,ELASTIC,MEDIUM,0.0
21890,RETAIL,S/6 WOODEN SKITTLES IN COTTON BAG,Bags,-4.12309111796029,0.04372549324984987,0.07582298210930122,73,3.0480430528375737,8.547945205479452,1891.5000000000002,False,ELASTIC,LOW,0.0
21891,RETAIL,TRADITIONAL WOODEN SKIPPING ROPE,Home & Giftware,-1.9018571326675655,0.01531465427067491,0.2835901080587373,77,1.3284415584415583,21.857142857142858,2225.95,False,ELASTIC,LOW,0.0
21894,RETAIL,POTTING SHED SEED ENVELOPES,Home & Giftware,-20.482698593015165,0.1593089070392154,0.0066069476223222946,45,1.2463809523809524,7.511111111111111,411.1,True,ELASTIC,MEDIUM,0.0
21896,RETAIL,POTTING SHED TWINE,Home & Giftware,0.6728907464862947,-2.220446049250313e-16,2.291923072214287e-16,55,2.099999999999999,5.927272727272728,684.6000000000001,True,UNUSUAL,LOW,0.0
21897,RETAIL,POTTING SHED CANDLE CITRONELLA,Candles & Lighting,0.6209308430969599,-2.220446049250313e-16,1.31597874664266e-08,31,2.950000000000001,5.032258064516129,460.2,True,UNUSUAL,LOW,0.0
21899,RETAIL,GARAGE KEY FOB,Home & Giftware,-0.7460896744785637,0.0,1.6659835878146708e-27,89,0.65,15.696629213483146,908.0500000000001,True,INELASTIC,HIGH,9.512763040823756
21900,RETAIL,"KEY FOB , SHED",Home & Giftware,-0.8627626213848539,0.0,1.6031739805345517e-34,93,0.6499999999999999,19.56989247311828,1183.0000000000002,True,INELASTIC,HIGH,3.3708860657830773
21901,RETAIL,"KEY FOB , BACK DOOR",Home & Giftware,-0.7952547175693597,1.1102230246251565e-16,3.6950904077492e-32,92,0.65,15.695652173913043,938.6000000000001,True,INELASTIC,HIGH,6.643074286427847
21902,RETAIL,"KEY FOB , FRONT  DOOR",Home & Giftware,-0.6893429585524082,3.3306690738754696e-16,1.0122196494790204e-25,78,0.6499999999999998,11.35897435897436,575.8999999999999,True,INELASTIC,HIGH,9.280541945775658
21903,RETAIL,MAN FLU METAL SIGN,Home & Giftware,0.5797345914605855,1.1102230246251565e-16,5.386381184602552e-17,66,2.1,4.924242424242424,682.5000000000001,True,UNUSUAL,LOW,0.0
21905,RETAIL,MORE BUTTER METAL SIGN,Home & Giftware,-0.7291540762614304,0.13489952025087026,0.0049468124390163815,57,1.7092982456140349,4.245614035087719,337.90000000000003,True,INELASTIC,HIGH,7.469206352906973
21907,RETAIL,I'M ON HOLIDAY METAL SIGN,Home & Giftware,-20.957555436930168,0.12987655758357763,0.0005626108916506787,88,2.0931353368853376,11.034090909090908,2003.1000000000004,True,ELASTIC,MEDIUM,0.0
21908,RETAIL,CHOCOLATE THIS WAY METAL SIGN,Home & Giftware,0.8366542846028555,-2.220446049250313e-16,4.840163446703872e-29,90,2.1,8.811111111111112,1665.3000000000002,True,UNUSUAL,LOW,0.0
21911,RETAIL,GARDEN METAL SIGN,Home & Giftware,0.6949338475070233,2.220446049250313e-16,6.35423064570124e-13,40,1.65,9.575,631.95,True,UNUSUAL,LOW,0.0
21915,RETAIL,RED  HARMONICA IN BOX,Storage,-17.173040738421808,0.058292540504857215,0.03960960250126612,73,1.2476066761139977,35.602739726027394,3203.15,True,ELASTIC,MEDIUM,0.0
21922,RETAIL,UNION STRIPE WITH FRINGE  HAMMOCK,Home & Giftware,-18.608912632912656,0.2985023814660275,4.885094159151567e-05,49,7.890350524446233,5.510204081632653,2086.5,True,ELASTIC,MEDIUM,0.0
21928,RETAIL,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,Bags,-4.037174039097368,0.02184561609149316,0.1551286744592228,94,1.9946109422492393,21.98936170212766,4112.8099999999995,False,ELASTIC,LOW,0.0
21929,RETAIL,JUMBO BAG PINK VINTAGE PAISLEY,Bags,-8.840406766836502,0.07702293552114947,0.007735387392715038,91,1.998857142857143,21.483516483516482,3882.06,True,ELASTIC,MEDIUM,0.0
21930,RETAIL,JUMBO STORAGE BAG SKULLS,Bags,-2.960211094107744,0.009913421780429865,0.3268254370033688,99,1.9906277056277055,17.97979797979798,3511.3299999999995,False,ELASTIC,LOW,0.0
21931,RETAIL,JUMBO STORAGE BAG SUKI,Bags,-3.4123790883167846,0.023721924205183598,0.12602342805350417,100,1.9909942809467822,29.43,5795.719999999999,False,ELASTIC,LOW,0.0
21932,RETAIL,SCANDINAVIAN PAISLEY PICNIC BAG,Bags,-2.450899245367509,0.36274891186014113,1.088114303427904e-08,75,2.4299999999999997,9.64,1439.95,True,ELASTIC,MEDIUM,0.0
21933,RETAIL,PINK VINTAGE PAISLEY PICNIC BAG,Bags,-2.159623758328036,0.29856039259595013,1.4347241354421836e-06,68,2.4338235294117645,10.147058823529411,1423.2000000000005,True,ELASTIC,MEDIUM,0.0
21934,RETAIL,SKULL SHOULDER BAG,Bags,0.7364932008471962,0.0,3.7550407790838745e-25,81,1.6500000000000001,10.11111111111111,1351.35,True,UNUSUAL,LOW,0.0
21935,RETAIL,SUKI  SHOULDER BAG,Bags,-22.339435500853995,0.13499136385285881,0.0020550698363264778,68,1.644676494676495,16.455882352941178,1806.35,True,ELASTIC,MEDIUM,0.0
21936,RETAIL,RED RETROSPOT PICNIC BAG,Bags,-17.356769946393413,0.053056677068548996,0.04112905411410623,79,2.9455585165445246,10.987341772151899,2540.6,True,ELASTIC,MEDIUM,0.0
21937,RETAIL,STRAWBERRY   PICNIC BAG,Bags,0.9297214892485803,1.1102230246251565e-16,5.702082914080832e-19,56,2.9499999999999997,9.642857142857142,1593.0,True,UNUSUAL,LOW,0.0
21942,RETAIL,SKULLS DESIGN FLANNEL,Home & Giftware,-0.1749508960606277,2.220446049250313e-16,3.3393448204356683e-06,31,0.8500000000000003,5.129032258064516,135.14999999999995,True,INELASTIC,HIGH,18.30751000623108
21955,RETAIL,DOOR MAT UNION JACK GUNS AND ROSES,Doormats,-5.6260859423765925,0.18127322892672226,5.3996405240002277e-05,84,7.573547722119152,5.595238095238095,3460.0599999999995,True,ELASTIC,MEDIUM,0.0
21972,RETAIL,SET OF 36 DINOSAUR PAPER DOILIES,Sets & Kits,0.34506933124282907,1.1102230246251565e-16,1.3596807419332205e-06,38,1.4500000000000006,5.578947368421052,307.3999999999999,True,UNUSUAL,LOW,0.0
21973,RETAIL,SET OF 36 MUSHROOM PAPER DOILIES,Sets & Kits,0.23154172332552386,0.0,0.00010536016905655827,38,1.4500000000000004,4.2894736842105265,236.3499999999999,True,UNUSUAL,LOW,0.0
21974,RETAIL,SET OF 36 PAISLEY FLOWER DOILIES,Sets & Kits,0.5978776931440121,-2.220446049250313e-16,4.330972254179446e-25,76,1.45,9.75,1074.4499999999998,True,UNUSUAL,LOW,0.0
21975,RETAIL,PACK OF 60 DINOSAUR CAKE CASES,Kitchen & Baking,-1.327846042186847,2.220446049250313e-16,1.2880457997789634e-42,95,0.5499999999999997,33.93684210526316,1773.1999999999998,True,ELASTIC,MEDIUM,0.0
21976,RETAIL,PACK OF 60 MUSHROOM CAKE CASES,Kitchen & Baking,-0.8059405722132502,0.0,6.184962446862065e-25,87,0.5499999999999997,11.931034482758621,570.9,True,INELASTIC,HIGH,3.8717514516110945
21977,RETAIL,PACK OF 60 PINK PAISLEY CAKE CASES,Kitchen & Baking,-1.433693100564054,1.1102230246251565e-16,7.741079100490986e-47,94,0.5499999999999997,39.670212765957444,2050.95,True,ELASTIC,MEDIUM,0.0
21987,RETAIL,PACK OF 6 SKULL PAPER CUPS,Mugs & Drinkware,-0.6874515692869083,-2.220446049250313e-16,7.22622543517795e-27,61,0.6499999999999999,8.704918032786885,345.1500000000001,True,INELASTIC,HIGH,7.173331798733886
21988,RETAIL,PACK OF 6 SKULL PAPER PLATES,Home & Giftware,-10.437766104042142,0.14685304188909154,0.0019349976687309763,63,0.8468000000000001,9.666666666666666,497.49,True,ELASTIC,MEDIUM,0.0
21989,RETAIL,PACK OF 20 SKULL PAPER NAPKINS,Home & Giftware,-10.98394082097988,0.12599754299590193,0.002568182836850796,70,0.8471485148514851,9.1,521.29,True,ELASTIC,MEDIUM,0.0
21990,RETAIL,MODERN FLORAL STATIONERY SET,Sets & Kits,-1.342220967856071,0.28228223650538486,0.0001731684256364452,45,2.195955555555556,6.688888888888889,495.25,True,ELASTIC,MEDIUM,0.0
21991,RETAIL,BOHEMIAN COLLAGE STATIONERY SET,Sets & Kits,-1.0929686421377762,0.18774544472175747,0.013238516398767676,32,1.9406250000000003,5.625,277.70000000000005,True,ELASTIC,MEDIUM,0.0
21992,RETAIL,VINTAGE PAISLEY STATIONERY SET,Sets & Kits,-1.8760845844322565,0.388626788802538,2.261406367842313e-08,66,2.3376344086021503,8.863636363636363,981.1500000000001,True,ELASTIC,MEDIUM,0.0
21993,RETAIL,FLORAL FOLK STATIONERY SET,Sets & Kits,-1.4225799916137307,0.28203498960329754,3.0275991262252603e-05,55,2.1463636363636365,7.672727272727273,677.1,True,ELASTIC,MEDIUM,0.0
22041,RETAIL,"RECORD FRAME 7"" SINGLE SIZE",Frames & Pictures,-11.970095910307846,0.4760291835765432,1.5808893178526042e-07,45,2.491272727272727,14.177777777777777,1475.7,True,ELASTIC,MEDIUM,0.0
22055,RETAIL,MINI CAKE STAND  HANGING STRAWBERY,Kitchen & Baking,-19.304866627920358,0.3877075547865,1.9075469732497925e-09,76,1.6272769549291293,18.93421052631579,2249.5499999999997,True,ELASTIC,MEDIUM,0.0
22057,RETAIL,CERAMIC PLATE STRAWBERRY DESIGN,Home & Giftware,0.6248906653556907,3.3306690738754696e-16,4.882636133196144e-15,42,1.49,9.619047619047619,601.96,True,UNUSUAL,LOW,0.0
22059,RETAIL,CERAMIC STRAWBERRY DESIGN MUG,Mugs & Drinkware,-17.671404764939183,0.14726454512504772,0.0010402600212875374,70,1.4845431578947366,12.885714285714286,1309.4200000000003,True,ELASTIC,MEDIUM,0.0
22060,RETAIL,LARGE CAKE STAND HANGING HEARTS,Kitchen & Baking,-1.233108551009679,0.25200543761806626,0.0018112322384074096,36,8.949999999999998,3.861111111111111,1053.05,True,ELASTIC,MEDIUM,0.0
22061,RETAIL,LARGE CAKE STAND  HANGING STRAWBERY,Kitchen & Baking,-17.05855443643924,0.1340869398895016,0.0016862456750452418,71,9.922429577464793,4.323943661971831,3019.8499999999995,True,ELASTIC,MEDIUM,0.0
22062,RETAIL,CERAMIC BOWL WITH LOVE HEART DESIGN,Home & Giftware,-0.8212497981257117,0.2850326473357795,0.0003882853508575739,40,1.996,4.725,262.87,True,INELASTIC,HIGH,4.738667085288553
22063,RETAIL,CERAMIC BOWL WITH STRAWBERRY DESIGN,Home & Giftware,0.5841168415059155,0.0,6.911388015629147e-14,53,2.9499999999999993,4.452830188679245,696.2000000000002,True,UNUSUAL,LOW,0.0
22064,RETAIL,PINK DOUGHNUT TRINKET POT,Home & Giftware,-32.350311181326006,0.13799072764097986,0.0010334566664311664,75,1.6470315398886832,14.44,1767.7500000000002,True,ELASTIC,MEDIUM,0.0
22065,RETAIL,CHRISTMAS PUDDING TRINKET POT,Christmas,0.7718978231958759,1.1102230246251565e-16,3.552683072531638e-11,30,1.4500000000000004,19.166666666666668,833.7499999999999,True,UNUSUAL,LOW,0.0
22066,RETAIL,LOVE HEART TRINKET POT,Home & Giftware,0.544333116157893,0.0,2.6727369204157206e-12,36,1.4500000000000002,8.86111111111111,462.5499999999999,True,UNUSUAL,LOW,0.0
22067,RETAIL,CHOC TRUFFLE GOLD TRINKET POT,Home & Giftware,-14.322114240938522,0.1318909332500532,0.012106415133329562,47,1.6414893617021284,9.53191489361702,724.7999999999997,True,ELASTIC,MEDIUM,0.0
22068,RETAIL,BLACK PIRATE TREASURE CHEST,Home & Giftware,0.44580858335427187,0.0,4.165685735516302e-16,59,1.6500000000000004,4.338983050847458,422.4,True,UNUSUAL,LOW,0.0
22069,RETAIL,BROWN  PIRATE TREASURE CHEST,Home & Giftware,0.49402366390854346,-2.220446049250313e-16,6.3137647346331305e-09,32,1.65,5.0625,267.3,True,UNUSUAL,LOW,0.0
22070,RETAIL,SMALL RED RETROSPOT MUG IN BOX,Mugs & Drinkware,-1.8624446575964062,0.36961345274302226,1.083807079030183e-06,54,3.6167325836474777,12.407407407407407,1394.58,True,ELASTIC,MEDIUM,0.0
22071,RETAIL,SMALL RETRO SPOT MUG IN BOX  WHITE,Mugs & Drinkware,-1.9434756351993547,0.3653302433744515,5.055005613674354e-07,58,3.6260672195547796,12.327586206896552,1495.12,True,ELASTIC,MEDIUM,0.0
22072,RETAIL,RED RETROSPOT TEA CUP AND SAUCER,Mugs & Drinkware,-21.39512127339103,0.07628706283311426,0.018013301546065518,73,3.7450684931506846,6.986301369863014,1898.1,True,ELASTIC,MEDIUM,0.0
22073,RETAIL,RED RETROSPOT STORAGE JAR,Storage,-15.822319989784118,0.1438807313235494,0.006594111819534562,50,3.731415529411765,6.88,1272.72,True,ELASTIC,MEDIUM,0.0
22074,RETAIL,6 RIBBONS SHIMMERING PINKS,Home & Giftware,-2.8152923149430418,0.2743946823139821,0.0017561255635982632,33,1.5893939393939394,6.454545454545454,279.45,True,ELASTIC,MEDIUM,0.0
22075,RETAIL,6 RIBBONS ELEGANT CHRISTMAS,Christmas,0.6491905951377945,0.0,1.704567385733923e-11,40,1.65,8.55,564.3,True,UNUSUAL,LOW,0.0
22076,RETAIL,6 RIBBONS EMPIRE,Home & Giftware,0.6136110966410901,0.0,3.646516117433726e-12,49,1.65,8.183673469387756,661.65,True,UNUSUAL,LOW,0.0
22077,RETAIL,6 RIBBONS RUSTIC CHARM,Home & Giftware,2.3051467980623146,0.02187569715834281,0.17158187554517565,87,1.692346562567772,30.95402298850575,4577.849999999999,False,UNUSUAL,LOW,0.0
22078,RETAIL,RIBBON REEL LACE DESIGN,Home & Giftware,0.846377764917039,0.0,1.863697800230876e-23,76,2.0999999999999996,9.460526315789474,1509.8999999999999,True,UNUSUAL,LOW,0.0
