StockCode,customer_type,Description,Category,elasticity_coefficient,r_squared,p_value,observation_count,mean_price,mean_weekly_quantity,total_revenue,is_significant,elasticity_type,commercial_priority,estimated_annual_opportunity
21215,RETAIL,IVORY PAPER CUP CAKE CASES,Mugs & Drinkware,-0.6403451414804607,4.440892098500626e-16,7.387889436805006e-09,42,0.55,9.547619047619047,220.55,True,INELASTIC,HIGH,8.072265432045016
84519B,RETAIL,CARROT CHARLIE+LOLA COASTER SET,Sets & Kits,-0.7942122738282643,0.1402023111596571,0.005741290001798201,53,2.1160377358490567,5.773584905660377,542.3000000000001,True,INELASTIC,HIGH,8.027942654929562
22919,RETAIL,HERB MARKER MINT,Home & Giftware,-0.7157759788450171,-2.220446049250313e-16,3.1062477210125704e-15,40,0.65,10.8,280.79999999999995,True,INELASTIC,HIGH,7.762445035065648
84673A,RETAIL,PINK FLY SWAT,Home & Giftware,-0.2808165856715089,0.0,4.005129939977951e-06,34,0.6499999999999999,3.264705882352941,72.15,True,INELASTIC,HIGH,7.626104609604106
85032C,WHOLESALE,CURIOUS IMAGES GIFT WRAP SET,Sets & Kits,-0.8050371314731503,0.16521981758854587,0.02581577674667915,30,1.2299999999999998,10.4,268.05,True,INELASTIC,HIGH,7.613639881198043
21905,RETAIL,MORE BUTTER METAL SIGN,Home & Giftware,-0.7291540762614304,0.13489952025087026,0.0049468124390163815,57,1.7092982456140349,4.245614035087719,337.90000000000003,True,INELASTIC,HIGH,7.469206352906973
84673B,RETAIL,BLUE FLY SWAT,Home & Giftware,-0.2809151069860309,-2.220446049250313e-16,4.373757692481617e-06,31,0.6499999999999997,3.161290322580645,63.7,True,INELASTIC,HIGH,7.383375740585217
21987,RETAIL,PACK OF 6 SKULL PAPER CUPS,Mugs & Drinkware,-0.6874515692869083,-2.220446049250313e-16,7.22622543517795e-27,61,0.6499999999999999,8.704918032786885,345.1500000000001,True,INELASTIC,HIGH,7.173331798733886
22461,RETAIL,SAVOY ART DECO CLOCK,Home & Giftware,-0.8731073833301257,0.19778620454650397,0.001957262241062809,46,11.472035573122533,3.0,1387.1000000000001,True,INELASTIC,HIGH,7.083721574771189
22336,RETAIL,DOVE DECORATION PAINTED ZINC,Home & Giftware,-0.8210332286749941,2.220446049250313e-16,9.229006626621602e-11,35,0.6499999999999998,21.6,491.40000000000003,True,INELASTIC,HIGH,7.071806644985642
21901,RETAIL,"KEY FOB , BACK DOOR",Home & Giftware,-0.7952547175693597,1.1102230246251565e-16,3.6950904077492e-32,92,0.65,15.695652173913043,938.6000000000001,True,INELASTIC,HIGH,6.643074286427847
84818,RETAIL,DANISH ROSE PHOTO FRAME,Frames & Pictures,-0.8431565103622648,0.2111649373695219,0.0032511398626288318,39,1.9633333333333347,8.64102564102564,466.87000000000006,True,INELASTIC,HIGH,6.398341452235242
22265,RETAIL,EASTER DECORATION NATURAL CHICK,Home & Giftware,-0.7645767049090798,1.1102230246251565e-16,9.159184757415282e-16,34,0.65,11.470588235294118,253.50000000000003,True,INELASTIC,HIGH,6.1631907749334145
84990,RETAIL,60 GOLD AND SILVER FAIRY CAKE CASES,Kitchen & Baking,-0.7566707126092607,1.1102230246251565e-16,1.1081869303514134e-08,35,0.5500000000000002,12.771428571428572,245.85,True,INELASTIC,HIGH,6.124078009847886
22232,WHOLESALE,3 PIECE JIGSAW TOADSTOOLS,Home & Giftware,-0.840713281679767,0.14033782676836393,0.04138762634857736,30,1.2613333333333339,10.133333333333333,323.52000000000004,True,INELASTIC,HIGH,4.999104993779634
22062,RETAIL,CERAMIC BOWL WITH LOVE HEART DESIGN,Home & Giftware,-0.8212497981257117,0.2850326473357795,0.0003882853508575739,40,1.996,4.725,262.87,True,INELASTIC,HIGH,4.738667085288553
85199L,RETAIL,LARGE HANGING IVORY & RED WOOD BIRD,Nature & Animals,-0.8346022110006537,0.0,2.1266040261747903e-13,33,0.6499999999999999,16.727272727272727,358.79999999999995,True,INELASTIC,HIGH,4.632601111629169
21976,RETAIL,PACK OF 60 MUSHROOM CAKE CASES,Kitchen & Baking,-0.8059405722132502,0.0,6.184962446862065e-25,87,0.5499999999999997,11.931034482758621,570.9,True,INELASTIC,HIGH,3.8717514516110945
22436,RETAIL,12 COLOURED PARTY BALLOONS,Home & Giftware,-0.849993004061844,1.1102230246251565e-16,4.285722105945108e-19,45,0.6499999999999998,16.0,468.0,True,INELASTIC,HIGH,3.5156161743690295
21086,RETAIL,SET/6 RED SPOTTY PAPER CUPS,Mugs & Drinkware,-0.8465290365176404,0.0,3.994174866035564e-32,71,0.6499999999999999,14.690140845070422,677.95,True,INELASTIC,HIGH,3.4170008315942493
21900,RETAIL,"KEY FOB , SHED",Home & Giftware,-0.8627626213848539,0.0,1.6031739805345517e-34,93,0.6499999999999999,19.56989247311828,1183.0000000000002,True,INELASTIC,HIGH,3.3708860657830773
21391,RETAIL,FRENCH EMROIDR LAVENDER SCENT HEART,Home & Giftware,-0.8780621312903935,0.19322448028906247,0.004032896354600847,41,1.6060975609756096,11.0,520.5,True,INELASTIC,HIGH,3.1356335742164894
22439,RETAIL,6 ROCKET BALLOONS,Home & Giftware,-0.8666363726878262,4.440892098500626e-16,2.169468392031769e-22,57,0.65,17.87719298245614,662.35,True,INELASTIC,HIGH,2.8218428018815587
85183A,RETAIL,CHARLIE & LOLA WASTEPAPER BIN BLUE,Home & Giftware,-0.8713068314875948,0.28782433125300066,0.00029942709123507977,41,2.5304878048780486,3.2439024390243905,246.25,True,INELASTIC,HIGH,1.7740950586200823
85035B,RETAIL,CHOCOLATE 3 WICK MORRIS BOX CANDLE,Candles & Lighting,-0.8993370221992519,0.27635651396232064,0.0016789539265188531,33,3.7954545454545454,3.696969696969697,371.5,True,INELASTIC,HIGH,0.7828587848176074
21530,WHOLESALE,DAIRY MAID CERAMIC TOASTRACK,Home & Giftware,-0.9379789952041373,0.26226623551977235,0.0005264354027084004,42,1.757619047619048,13.357142857142858,647.6700000000001,True,INELASTIC,HIGH,0.0
21530,RETAIL,DAIRY MAID CERAMIC TOASTRACK,Home & Giftware,-0.9619768911314527,0.3438101139148064,2.8839663943293945e-05,44,2.0172727272727276,6.7727272727272725,423.34000000000003,True,INELASTIC,HIGH,0.0
20973,RETAIL,12 PENCIL SMALL TUBE WOODLAND,Home & Giftware,-0.9623914608251476,0.0,7.965205521627725e-26,67,0.6499999999999998,27.16417910447761,1183.0,True,INELASTIC,HIGH,0.0
21617,WHOLESALE,4 LILY  BOTANICAL DINNER CANDLES,Candles & Lighting,-0.9681710734990063,0.17624184513277918,0.0015766912259427346,54,3.2334656084656084,7.703703703703703,1222.5,True,INELASTIC,HIGH,0.0
22335,RETAIL,HEART DECORATION PAINTED ZINC,Home & Giftware,-0.958948222447665,3.3306690738754696e-16,2.7631996758783564e-28,66,0.6499999999999999,24.0,1029.6000000000001,True,INELASTIC,HIGH,0.0
22227,RETAIL,"DECORATION, HANGING HEART+MIRROR",Home & Giftware,-0.9296495656433919,1.1102230246251565e-16,5.9882970437547666e-33,78,0.6499999999999998,21.025641025641026,1066.0,True,INELASTIC,HIGH,0.0
22319,RETAIL,HAIRCLIPS FORTIES FABRIC ASSORTED,Home & Giftware,-0.9925605466992837,2.220446049250313e-16,4.41914164023096e-35,43,0.6499999999999999,17.348837209302324,484.9,True,INELASTIC,HIGH,0.0
22951,RETAIL,60 CAKE CASES DOLLY GIRL DESIGN,Kitchen & Baking,-0.9556777483219087,1.1102230246251565e-16,6.580750149604536e-19,51,0.55,14.784313725490197,414.70000000000005,True,INELASTIC,HIGH,0.0
22917,WHOLESALE,HERB MARKER ROSEMARY,Home & Giftware,-0.9806221910406823,1.1102230246251565e-16,7.140384293657869e-19,41,0.6499999999999999,23.390243902439025,623.3500000000001,True,INELASTIC,HIGH,0.0
22918,WHOLESALE,HERB MARKER PARSLEY,Home & Giftware,-0.9655127230994645,0.0,7.354759996901428e-19,41,0.6499999999999999,21.975609756097562,585.6500000000001,True,INELASTIC,HIGH,0.0
22921,WHOLESALE,HERB MARKER CHIVES,Home & Giftware,-0.946870224539285,0.0,6.496326158049038e-17,39,0.6499999999999998,21.384615384615383,542.1,True,INELASTIC,HIGH,0.0
22916,WHOLESALE,HERB MARKER THYME,Home & Giftware,-0.9829048682153173,0.0,4.727393330554704e-20,42,0.6499999999999999,22.571428571428573,616.2,True,INELASTIC,HIGH,0.0
82578,RETAIL,KITCHEN METAL SIGN,Sets & Kits,-0.9138393303646074,-2.220446049250313e-16,5.425970994299903e-32,90,0.5499999999999998,12.566666666666666,622.0500000000001,True,INELASTIC,HIGH,0.0
84989A,WHOLESALE,75 GREEN FAIRY CAKE CASES,Kitchen & Baking,-0.9106280110092602,-2.220446049250313e-16,3.0751829086462675e-11,40,0.55,17.225,378.95,True,INELASTIC,HIGH,0.0
85183B,RETAIL,CHARLIE & LOLA WASTEPAPER BIN FLORA,Home & Giftware,-0.9617084409305714,0.20065031201231243,0.0020314391852189516,45,2.4166666666666665,7.333333333333333,630.0,True,INELASTIC,HIGH,0.0
