StockCode,customer_type,Description,Category,elasticity_coefficient,r_squared,p_value,observation_count,mean_price,mean_weekly_quantity,total_revenue,is_significant,elasticity_type,commercial_priority,estimated_annual_opportunity
21587,WHOLESALE,COSY HOUR GIANT TUBE MATCHES,Home & Giftware,-12.03663162555706,0.13309849211629776,0.03117372123420442,35,2.5146082768295535,37.457142857142856,3235.0499999999997,True,ELASTIC,MEDIUM,0.0
21588,WHOLESALE,RETRO SPOT GIANT  TUBE MATCHES,Home & Giftware,-12.31921940185401,0.4125451031269419,1.0599275666107985e-08,64,2.4739921493025143,30.59375,4452.900000000001,True,ELASTIC,MEDIUM,0.0
21590,WHOLESALE,KINGS CHOICE CIGAR BOX MATCHES,Storage,-15.887213338934961,0.22918511646682904,0.0017784608858661599,40,1.2362508123504692,58.525,2784.89,True,ELASTIC,MEDIUM,0.0
21591,WHOLESALE,COSY HOUR CIGAR BOX MATCHES,Storage,-8.5966602231654,0.025744512798121955,0.25583825263570453,52,1.2430307692307692,41.38461538461539,2658.08,False,ELASTIC,LOW,0.0
21592,WHOLESALE,RETRO SPOT  CIGAR BOX MATCHES,Storage,-15.326956304113956,0.20025697158019673,1.973389116000538e-05,84,1.2353582061661346,37.32142857142857,3745.47,True,ELASTIC,MEDIUM,0.0
21609,WHOLESALE,SET 12 LAVENDER  BOTANICAL T-LIGHTS,Candles & Lighting,-19.712085966366104,0.4810951676222288,3.1043916389379453e-09,56,2.8935373999266027,18.303571428571427,2802.9500000000003,True,ELASTIC,MEDIUM,0.0
21610,WHOLESALE,SET 12 PEAR BOTANICAL T-LIGHTS,Candles & Lighting,-13.127797767624788,0.2546065015466574,0.0023410921777142707,34,2.9018258212375865,12.588235294117647,1195.4000000000003,True,ELASTIC,MEDIUM,0.0
21611,WHOLESALE,SET OF 12 LILY BOTANICAL T-LIGHTS,Candles & Lighting,-13.49676834254738,0.0810138907677439,0.07506038085927302,40,2.9400000000000004,11.475,1334.8500000000001,False,ELASTIC,LOW,0.0
21613,WHOLESALE,S/12 VANILLA  BOTANICAL T-LIGHTS,Candles & Lighting,-11.787147329465231,0.11738374217725644,0.012028734760101585,53,2.9328338882722895,8.20754716981132,1256.8500000000004,True,ELASTIC,MEDIUM,0.0
21614,WHOLESALE,SET OF 12 ROSE BOTANICAL T-LIGHTS,Candles & Lighting,-20.552929871431314,0.4475312159376258,3.733497253898176e-07,46,2.913199108274523,22.02173913043478,2815.55,True,ELASTIC,MEDIUM,0.0
21615,WHOLESALE,4 LAVENDER BOTANICAL DINNER CANDLES,Candles & Lighting,-1.6864229238954558,0.4654709920273977,6.363340895748019e-06,35,2.9269230769230767,15.542857142857143,1055.0,True,ELASTIC,MEDIUM,0.0
21616,WHOLESALE,4 PEAR BOTANICAL DINNER CANDLES,Candles & Lighting,-1.5172420878071797,0.3221853797369676,0.00013357653879627314,40,3.097159090909091,15.15,1346.5,True,ELASTIC,MEDIUM,0.0
21617,WHOLESALE,4 LILY  BOTANICAL DINNER CANDLES,Candles & Lighting,-0.9681710734990063,0.17624184513277918,0.0015766912259427346,54,3.2334656084656084,7.703703703703703,1222.5,True,INELASTIC,HIGH,0.0
21618,WHOLESALE,4 WILDFLOWER BOTANICAL CANDLES,Candles & Lighting,-0.5586207005843957,0.057821721558096506,0.140331565323848,39,3.20014245014245,9.564102564102564,1060.25,False,INELASTIC,LOW,0.0
21619,WHOLESALE,4 VANILLA BOTANICAL CANDLES,Candles & Lighting,-2.01003444549914,0.672130725530663,9.443757609988842e-09,32,2.8952205882352944,20.46875,1106.25,True,ELASTIC,MEDIUM,0.0
21620,WHOLESALE,S/4 ROSE    BOTANICAL  CANDLE,Candles & Lighting,-1.3618382131489333,0.40668788816837287,1.8727770094360253e-06,46,3.0869565217391304,9.456521739130435,983.25,True,ELASTIC,MEDIUM,0.0
21621,WHOLESALE,VINTAGE UNION JACK BUNTING,Bunting & Decoration,-15.471695116932084,0.14328806255927595,0.0001118550010784417,99,8.448928656037369,49.535353535353536,40883.99,True,ELASTIC,MEDIUM,0.0
21622,WHOLESALE,VINTAGE UNION JACK CUSHION COVER,Home & Giftware,5.527923942999356,0.04562521330467639,0.06765001703452463,74,4.957168993623409,31.95945945945946,12793.069999999998,False,UNUSUAL,LOW,0.0
21623,WHOLESALE,VINTAGE UNION JACK MEMOBOARD,Home & Giftware,-10.392486459066431,0.7086985617454833,8.877497988720843e-22,77,9.263624673338835,73.31168831168831,40088.13,True,ELASTIC,MEDIUM,0.0
21624,WHOLESALE,VINTAGE UNION JACK DOORSTOP,Home & Giftware,-8.088564740537086,0.1256522999122145,0.0018068618019415207,75,5.863261676574497,18.626666666666665,8125.63,True,ELASTIC,MEDIUM,0.0
21625,WHOLESALE,VINTAGE UNION JACK APRON,Home & Giftware,-10.812447607068023,0.21953283481462282,0.0001399328192849833,61,6.885640558591378,9.770491803278688,3927.2,True,ELASTIC,MEDIUM,0.0
21626,WHOLESALE,VINTAGE UNION JACK PENNANT,Home & Giftware,1.2079401355482018,0.0,7.077055041739923e-27,49,1.95,18.224489795918366,1741.3499999999997,True,UNUSUAL,LOW,0.0
21638,WHOLESALE,ASSORTED TUTTI FRUTTI NOTEBOOK,Home & Giftware,0.9599584778902089,1.1102230246251565e-16,1.1574851822264863e-12,38,2.099999999999999,13.789473684210526,1100.4,True,UNUSUAL,LOW,0.0
21640,WHOLESALE,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,Home & Giftware,-0.4009705766539531,-2.220446049250313e-16,2.9065785052808407e-16,40,0.85,21.125,718.25,True,INELASTIC,HIGH,52.18891231451665
21642,WHOLESALE,ASSORTED TUTTI FRUTTI PEN,Home & Giftware,-14.260599748963505,0.17882019829606177,0.019903110827607335,30,0.8456666666666668,37.7,930.1499999999999,True,ELASTIC,MEDIUM,0.0
21643,WHOLESALE,ASSORTED TUTTI FRUTTI MIRROR,Home & Giftware,-5.029282063348268,0.07973870014883111,0.10564472672385708,34,1.2354209150326798,25.11764705882353,1044.7,False,ELASTIC,LOW,0.0
21645,WHOLESALE,ASSORTED TUTTI FRUTTI ROUND BOX,Storage,0.9853627716748191,0.0,2.2899273950211747e-12,30,1.6499999999999995,19.8,980.1,True,UNUSUAL,LOW,0.0
21647,WHOLESALE,ASSORTED TUTTI FRUTTI LARGE PURSE,Home & Giftware,1.0961654617931815,1.1102230246251565e-16,1.738635156955659e-18,36,2.0999999999999996,13.055555555555555,987.0000000000001,True,UNUSUAL,LOW,0.0
21648,WHOLESALE,ASSORTED TUTTI FRUTTI SMALL PURSE,Home & Giftware,-11.890119539765267,0.17787868874637947,0.003907013270802637,45,1.2332518518518518,33.17777777777778,1788.73,True,ELASTIC,MEDIUM,0.0
21651,WHOLESALE,HANGING GLASS ETCHED TEALIGHT,Candles & Lighting,-18.170427136502276,0.30836876564947435,0.00036037200887506347,37,1.6260148179067098,23.513513513513512,1356.3000000000002,True,ELASTIC,MEDIUM,0.0
21653,WHOLESALE,GLASS ETCHED T-LIGHT HOLDER LARGE,Candles & Lighting,-3.288533930665943,0.014795603872150509,0.5145021717693998,31,2.081505376344086,16.225806451612904,1041.3000000000002,False,ELASTIC,LOW,0.0
21657,WHOLESALE,MILK BOTTLE WITH GLASS STOPPER,Home & Giftware,-13.20780662961327,0.24571484631447738,0.0021105123445819243,36,6.903703703703703,3.75,914.2500000000002,True,ELASTIC,MEDIUM,0.0
21658,WHOLESALE,GLASS  BEURRE DISH,Home & Giftware,-9.834799201074436,0.27687517126648975,1.472676965722932e-06,74,3.8651349546789673,17.824324324324323,4983.73,True,ELASTIC,MEDIUM,0.0
21661,WHOLESALE,VINTAGE GLASS TEA CADDY,Home & Giftware,-16.801482047443233,0.28733281385891996,0.0018828604157230537,31,5.890756823821338,5.516129032258065,993.4500000000004,True,ELASTIC,MEDIUM,0.0
21662,WHOLESALE,VINTAGE GLASS COFFEE CADDY,Home & Giftware,-21.685696986040384,0.33771096194305394,0.00020200125458369605,36,5.908333333333332,5.444444444444445,1130.2000000000005,True,ELASTIC,MEDIUM,0.0
21667,WHOLESALE,GLASS CAKE COVER AND PLATE,Kitchen & Baking,-9.176052400495243,0.2881872709629075,0.00042617384649701995,39,16.464163614163617,4.487179487179487,2830.250000000001,True,ELASTIC,MEDIUM,0.0
21668,WHOLESALE,RED STRIPE CERAMIC DRAWER KNOB,Home & Giftware,-3.743495715396366,0.12051510183957126,0.0006980781941722159,92,1.2618570725017844,59.17391304347826,6695.48,True,ELASTIC,MEDIUM,0.0
21669,WHOLESALE,BLUE STRIPE CERAMIC DRAWER KNOB,Home & Giftware,-3.902346749125514,0.1536298671090316,0.0001589865090083153,88,1.2616553505066141,71.875,7756.85,True,ELASTIC,MEDIUM,0.0
21670,WHOLESALE,BLUE SPOT CERAMIC DRAWER KNOB,Home & Giftware,-6.057189657830677,0.192962399972198,7.555407980713538e-06,96,1.2614502276990833,55.40625,6524.51,True,ELASTIC,MEDIUM,0.0
21671,WHOLESALE,RED SPOT CERAMIC DRAWER KNOB,Home & Giftware,-7.105772124027085,0.3188403658043466,1.2222334365615153e-08,87,1.2519383580968253,65.80459770114942,6906.65,True,ELASTIC,MEDIUM,0.0
21672,WHOLESALE,WHITE SPOT RED CERAMIC DRAWER KNOB,Home & Giftware,-7.027081080721607,0.2861609359456514,2.343631941089777e-08,95,1.2573861400005122,60.463157894736845,6950.32,True,ELASTIC,MEDIUM,0.0
21673,WHOLESALE,WHITE SPOT BLUE CERAMIC DRAWER KNOB,Home & Giftware,-6.919514646780952,0.2579388700076083,1.2792385735732478e-07,96,1.2501178364717782,63.09375,7255.17,True,ELASTIC,MEDIUM,0.0
21675,WHOLESALE,BUTTERFLIES STICKERS,Home & Giftware,-3.8386511795200473,0.4389029365453294,2.673946998292914e-08,56,0.9044642857142856,16.928571428571427,805.8,True,ELASTIC,MEDIUM,0.0
21676,WHOLESALE,FLOWERS  STICKERS,Home & Giftware,-3.006437316577653,0.5404226443374689,8.89523495714857e-09,45,0.9895873015873016,10.955555555555556,427.63,True,ELASTIC,MEDIUM,0.0
21677,WHOLESALE,HEARTS  STICKERS,Home & Giftware,-3.915765477676698,0.23409431680284298,0.00013732301303339092,57,0.8690853801169589,19.63157894736842,951.93,True,ELASTIC,MEDIUM,0.0
21679,WHOLESALE,SKULLS  STICKERS,Home & Giftware,-19.112638992094737,0.4095152755293612,2.4575955396549936e-09,70,0.8424215639275844,47.714285714285715,2608.1199999999994,True,ELASTIC,MEDIUM,0.0
21682,WHOLESALE,LARGE MEDINA STAMPED METAL BOWL,Home & Giftware,-1.8704353116734458,0.057077350564205154,0.07348986474939993,57,5.037894736842106,4.719298245614035,1336.5600000000002,False,ELASTIC,LOW,0.0
21683,WHOLESALE,MEDIUM MEDINA STAMPED METAL BOWL,Home & Giftware,0.8056147113222938,1.1102230246251565e-16,3.9064492349060803e-20,51,2.9499999999999997,6.509803921568627,979.4000000000001,True,UNUSUAL,LOW,0.0
21684,WHOLESALE,SMALL MEDINA STAMPED METAL BOWL,Home & Giftware,-1.7937021359721295,0.040265730502846986,0.2628368533705874,33,0.8743939393939394,9.363636363636363,264.26,False,ELASTIC,LOW,0.0
21688,WHOLESALE,SILVER PLATE CANDLE BOWL SMALL,Candles & Lighting,1.0885003967655282,4.440892098500626e-16,3.666474852546566e-23,44,2.950000000000001,12.136363636363637,1575.3000000000004,True,UNUSUAL,LOW,0.0
21692,WHOLESALE,SILVER LATTICE VANILLA CANDLE POT,Candles & Lighting,2.821980878079626,0.0033810336664746865,0.7439364438890472,34,3.739411764705882,7.529411764705882,958.56,False,UNUSUAL,LOW,0.0
21693,WHOLESALE,SMALL HAMMERED SILVER CANDLEPOT,Candles & Lighting,3.0954576697440146,0.016163499579945784,0.49552569226585963,31,2.937096774193549,11.64516129032258,1062.5500000000004,False,UNUSUAL,LOW,0.0
21695,WHOLESALE,SMALL SILVER FLOWER CANDLE POT,Candles & Lighting,-2.621556226168804,0.018885866689060116,0.43114053351887327,35,2.927142857142858,10.628571428571428,1087.8000000000002,False,ELASTIC,LOW,0.0
21696,WHOLESALE,SMALL SILVER TRELLIS CANDLEPOT,Candles & Lighting,1.1314640614611642,-2.220446049250313e-16,1.2198873969227909e-24,38,2.9500000000000006,11.289473684210526,1265.5500000000002,True,UNUSUAL,LOW,0.0
21700,WHOLESALE,BIG DOUGHNUT FRIDGE MAGNETS,Home & Giftware,-9.46194165353355,0.08610375502256407,0.01236227634936489,72,0.8422060185185184,34.458333333333336,2058.9300000000003,True,ELASTIC,MEDIUM,0.0
21704,WHOLESALE,BAG 250G SWIRLY MARBLES,Bags,-12.707832235561158,0.5109342410982214,7.502788808185548e-15,87,0.7960673421443194,168.17241379310346,10921.59,True,ELASTIC,MEDIUM,0.0
21705,WHOLESALE,BAG 500G SWIRLY MARBLES,Bags,-4.857659473582346,0.0782187258620588,0.0846447257919379,39,1.6705381674835598,30.846153846153847,1894.3500000000001,False,ELASTIC,LOW,0.0
21706,WHOLESALE,"FOLDING UMBRELLA , RED/WHITE SPOT",Home & Giftware,-3.133384817086351,0.48852149635622644,2.3320364255717682e-08,49,4.773240898373691,16.653061224489797,2600.23,True,ELASTIC,MEDIUM,0.0
21707,WHOLESALE,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",Home & Giftware,-3.44745840429034,0.3347220313789392,4.829342701693267e-05,43,5.039307422549418,16.953488372093023,2901.77,True,ELASTIC,MEDIUM,0.0
21708,WHOLESALE,FOLDING UMBRELLA  CREAM/MULTI  SPOT,Home & Giftware,-3.551549853129377,0.37306812625776875,2.224311660531104e-05,41,4.782520325203252,9.975609756097562,1514.95,True,ELASTIC,MEDIUM,0.0
21709,WHOLESALE,FOLDING UMBRELLA  CHOC/WHITE  SPOT,Home & Giftware,-3.0353940248472275,0.2927589765583719,0.001148686017946238,33,4.7822668240850055,16.060606060606062,2124.9100000000008,True,ELASTIC,MEDIUM,0.0
21713,WHOLESALE,CITRONELLA CANDLE FLOWERPOT,Candles & Lighting,-3.829746531414285,0.4095552747760922,4.8361566120665806e-08,59,2.0022290561823968,24.915254237288135,2316.75,True,ELASTIC,MEDIUM,0.0
21714,WHOLESALE,CITRONELLA CANDLE GARDEN POT,Candles & Lighting,-4.896035140422187,0.3564472707666343,3.800702651349552e-07,61,1.2168403976296769,32.19672131147541,1979.8000000000002,True,ELASTIC,MEDIUM,0.0
21715,WHOLESALE,GIRLS VINTAGE TIN SEASIDE BUCKET,Home & Giftware,-13.03310680251688,0.3407822453292412,5.932268796854523e-08,73,2.514310171157864,23.123287671232877,3910.9199999999996,True,ELASTIC,MEDIUM,0.0
21716,WHOLESALE,BOYS VINTAGE TIN SEASIDE BUCKET,Home & Giftware,-6.052484786872117,0.30051540908591035,1.0834434949783255e-06,69,2.5229782733735218,25.28985507246377,3989.9300000000003,True,ELASTIC,MEDIUM,0.0
21718,WHOLESALE,RED METAL BEACH SPADE,Home & Giftware,-4.317408180538833,0.1901425668566692,0.00028244894939558095,65,1.276532870140612,31.630769230769232,2444.82,True,ELASTIC,MEDIUM,0.0
21719,WHOLESALE,LOVELY BONBON STICKER SHEET,Home & Giftware,-3.6708756071188136,0.008123751216386976,0.580197928743458,40,0.8467500000000001,10.125,342.68999999999994,False,ELASTIC,LOW,0.0
21720,WHOLESALE,CAKE SHOP  STICKER SHEET,Kitchen & Baking,-1.5831154022505096,0.002996429323929073,0.7660409400888581,32,0.8471323529411764,16.84375,456.59,False,ELASTIC,LOW,0.0
21721,WHOLESALE,CANDY SHOP  STICKER SHEET,Home & Giftware,-1.1670394146597083,0.0020343837354129812,0.7909509289990129,37,0.8440063593004771,15.324324324324325,478.83,False,ELASTIC,LOW,0.0
21723,WHOLESALE,ALPHABET HEARTS STICKER SHEET,Home & Giftware,-0.34247300274172887,0.0,7.660836221006003e-18,35,0.8500000000000001,10.771428571428572,320.44999999999993,True,INELASTIC,HIGH,29.674168293499502
21724,WHOLESALE,PANDA AND BUNNIES STICKER SHEET,Home & Giftware,-0.35523739226881723,3.3306690738754696e-16,1.8575461253587726e-18,43,0.8500000000000001,14.069767441860465,514.25,True,INELASTIC,HIGH,37.88757344807795
21725,WHOLESALE,SWEETIES  STICKERS,Home & Giftware,-0.3705937481554181,2.220446049250313e-16,8.493204187921302e-18,38,0.8500000000000003,14.026315789473685,453.04999999999995,True,INELASTIC,HIGH,36.723324045200926
21726,WHOLESALE,MULTI HEARTS  STICKERS,Home & Giftware,-0.36187148025449495,0.0,1.7882616673958463e-17,42,0.8500000000000001,14.928571428571429,532.95,True,INELASTIC,HIGH,39.71867145482521
21730,WHOLESALE,GLASS STAR FROSTED T-LIGHT HOLDER,Candles & Lighting,-8.817196979708894,0.28464617070636866,6.618145420129841e-05,50,4.835093897771035,12.7,2945.48,True,ELASTIC,MEDIUM,0.0
21731,WHOLESALE,RED TOADSTOOL LED NIGHT LIGHT,Candles & Lighting,-13.64024230375708,0.4756083015377215,7.844479433393652e-15,96,1.6088822399523215,117.46875,17227.93,True,ELASTIC,MEDIUM,0.0
21733,WHOLESALE,RED HANGING HEART T-LIGHT HOLDER,Candles & Lighting,-4.3602662621429005,0.044289145601173585,0.03286537674813006,103,2.810567874922562,123.71844660194175,36114.97000000001,True,ELASTIC,MEDIUM,0.0
21735,WHOLESALE,TWO DOOR CURIO CABINET,Home & Giftware,-8.574402822129395,0.35652458072507776,3.0137806482289127e-07,62,12.429594584035177,10.112903225806452,7228.95,True,ELASTIC,MEDIUM,0.0
21737,WHOLESALE,SET 3 WICKER LOG BASKETS,Sets & Kits,-10.16909849376649,0.5295593884935458,2.2607719406638783e-07,38,19.404440961337517,5.157894736842105,3646.199999999999,True,ELASTIC,MEDIUM,0.0
21739,WHOLESALE,COSY SLIPPER SHOES SMALL GREEN,Home & Giftware,5.899888418059226,0.20846761140593073,0.011205650161701594,30,2.8511818181818174,5.966666666666667,518.84,True,UNUSUAL,LOW,0.0
21741,WHOLESALE,COSY SLIPPER SHOES LARGE GREEN,Home & Giftware,-4.9150241557827306,0.01376729839572477,0.5224654887760413,32,2.9375,9.5,892.0000000000002,False,ELASTIC,LOW,0.0
21742,WHOLESALE,LARGE ROUND WICKER PLATTER,Home & Giftware,0.4816463064958881,0.0,4.3721001563993045e-15,51,5.95,4.0,1213.8000000000002,True,UNUSUAL,LOW,0.0
21743,WHOLESALE,STAR PORTABLE TABLE LIGHT,Candles & Lighting,-15.123545255159364,0.39272808060238373,9.542558307473547e-05,33,2.8642592215391867,27.333333333333332,2468.9,True,ELASTIC,MEDIUM,0.0
21744,WHOLESALE,SNOWFLAKE PORTABLE TABLE LIGHT,Candles & Lighting,2.3222806740462243,0.025875249288373037,0.37913377221727035,32,3.0378932145256163,13.0,1272.64,False,UNUSUAL,LOW,0.0
21745,WHOLESALE,GAOLERS KEYS DECORATIVE GARDEN,Home & Giftware,-6.264447840075935,0.37502751284986613,1.4177699657879996e-10,90,3.6853123107632517,21.5,6283.11,True,ELASTIC,MEDIUM,0.0
21746,WHOLESALE,SMALL RED RETROSPOT WINDMILL,Home & Giftware,-5.158044644409686,0.3621039421660971,8.966704628341392e-09,76,1.274223636396916,40.10526315789474,3595.9599999999996,True,ELASTIC,MEDIUM,0.0
21747,WHOLESALE,SMALL SKULL WINDMILL,Home & Giftware,-19.29911945497216,0.42196097612793904,5.753297398909168e-06,40,1.2324602727863172,35.125,1603.49,True,ELASTIC,MEDIUM,0.0
21749,WHOLESALE,LARGE RED RETROSPOT WINDMILL,Home & Giftware,-25.774110233515735,0.7151625785156522,8.531450697812497e-16,54,2.045838286716137,81.68518518518519,8297.1,True,ELASTIC,MEDIUM,0.0
21754,WHOLESALE,HOME BUILDING BLOCK WORD,Home & Giftware,-14.369322719520188,0.2975494501019784,2.550181978562502e-09,103,5.893424404214171,46.922330097087375,28271.729999999996,True,ELASTIC,MEDIUM,0.0
21755,WHOLESALE,LOVE BUILDING BLOCK WORD,Home & Giftware,-16.957286904764203,0.2577853426497738,5.1308851809565294e-08,102,5.921716619839758,33.35294117647059,19991.85,True,ELASTIC,MEDIUM,0.0
21756,WHOLESALE,BATH BUILDING BLOCK WORD,Home & Giftware,-5.814992213123024,0.12731962457692525,0.0012471073677710483,79,6.034433186349546,11.987341772151899,5646.78,True,ELASTIC,MEDIUM,0.0
21765,WHOLESALE,HANGING METAL BIRD BATH,Nature & Animals,-30.94382026967683,0.5271893065479538,2.556378149418187e-06,32,7.8463853686635945,7.5625,1857.9,True,ELASTIC,MEDIUM,0.0
21770,WHOLESALE,OPEN CLOSED METAL SIGN,Home & Giftware,-14.483519671068732,0.15153188862668832,0.0021114433994792966,60,4.928144863528905,32.78333333333333,9529.859999999999,True,ELASTIC,MEDIUM,0.0
21773,WHOLESALE,DECORATIVE ROSE BATHROOM BOTTLE,Home & Giftware,-2.2287742802831554,0.11249263814357302,0.04553060271710796,36,1.2198855311355312,12.833333333333334,534.78,True,ELASTIC,MEDIUM,0.0
21774,WHOLESALE,DECORATIVE CATS BATHROOM BOTTLE,Home & Giftware,-19.809530799279475,0.33044749042113564,0.0001982426136490643,37,1.238519214003085,14.72972972972973,642.49,True,ELASTIC,MEDIUM,0.0
21777,WHOLESALE,RECIPE BOX WITH METAL HEART,Storage,-9.23275323780503,0.14384230322873381,0.00719791675619638,49,7.879139174466779,10.244897959183673,3922.9,True,ELASTIC,MEDIUM,0.0
21781,WHOLESALE,MA CAMPAGNE CUTLERY BOX,Storage,-12.169851065217186,0.3351444506034128,1.88067503324881e-07,69,14.742319990798254,5.246376811594203,5163.299999999999,True,ELASTIC,MEDIUM,0.0
21787,WHOLESALE,RAIN PONCHO RETROSPOT,Home & Giftware,-5.76816004000176,0.19413589774650986,8.539704983447095e-05,74,0.8398588451538778,110.21621621621621,6536.299999999999,True,ELASTIC,MEDIUM,0.0
21788,WHOLESALE,KIDS RAIN MAC BLUE,Home & Giftware,-5.993390748179127,0.3209782101781252,3.305801759376711e-05,47,0.8509759802821603,36.08510638297872,1327.1800000000003,True,ELASTIC,MEDIUM,0.0
21789,WHOLESALE,KIDS RAIN MAC PINK,Home & Giftware,-5.457747318838503,0.25862227604196164,0.0004977506946878007,43,0.8548710815682604,30.27906976744186,1040.28,True,ELASTIC,MEDIUM,0.0
21790,WHOLESALE,VINTAGE SNAP CARDS,Home & Giftware,-8.601704338352054,0.3309299016415217,2.0749308609756012e-10,103,0.8156328701228635,169.4757281553398,13720.619999999999,True,ELASTIC,MEDIUM,0.0
21791,WHOLESALE,VINTAGE HEADS AND TAILS CARD GAME,Home & Giftware,-10.01949617182839,0.332796572505797,4.1159928511762345e-10,99,1.2240202636692863,106.54545454545455,12260.529999999999,True,ELASTIC,MEDIUM,0.0
21792,WHOLESALE,CLASSIC FRENCH STYLE BASKET GREEN,Home & Giftware,-2.8783567523792954,0.47565338682866076,6.428066842445183e-06,34,5.844219948849104,8.294117647058824,1361.4999999999998,True,ELASTIC,MEDIUM,0.0
21793,WHOLESALE,CLASSIC FRENCH STYLE BASKET BROWN,Home & Giftware,-1.8463462104130934,0.2748430233341742,0.0006132582417105915,39,5.35051282051282,5.076923076923077,885.74,True,ELASTIC,MEDIUM,0.0
21794,WHOLESALE,CLASSIC FRENCH STYLE BASKET NATURAL,Home & Giftware,-1.8938083223112658,0.28026672072842373,9.181115757596098e-05,49,5.396256379505825,9.081632653061224,2061.27,True,ELASTIC,MEDIUM,0.0
21811,WHOLESALE,CHRISTMAS HANGING HEART WITH BELL,Christmas,-7.73201998473716,0.05588295236695906,0.17829516734118997,34,1.235656862745098,35.85294117647059,1487.27,False,ELASTIC,LOW,0.0
21812,WHOLESALE,GARLAND WITH HEARTS AND BELLS,Bunting & Decoration,-11.0665441336323,0.1320081183663453,0.03768046715609265,33,4.904187710437711,12.0,1918.2000000000003,True,ELASTIC,MEDIUM,0.0
21826,WHOLESALE,EIGHT PIECE DINOSAUR SET,Sets & Kits,-11.326654113047676,0.09188890346985534,0.04815922542341098,43,1.2414227086183311,24.72093023255814,1287.71,True,ELASTIC,MEDIUM,0.0
21827,WHOLESALE,EIGHT PIECE CREEPY CRAWLIE SET,Sets & Kits,-5.753256159930173,0.0193112392683924,0.4405498013626563,33,1.2442424242424244,17.454545454545453,715.44,False,ELASTIC,LOW,0.0
21828,WHOLESALE,EIGHT PIECE SNAKE  SET,Sets & Kits,-13.077044651741925,0.1316014813519094,0.01220820772387058,47,1.2394576554025867,15.106382978723405,846.46,True,ELASTIC,MEDIUM,0.0
21832,WHOLESALE,CHOCOLATE CALCULATOR,Home & Giftware,-4.4523597157682415,0.11165593085503811,0.004697039784776528,70,1.6707619944923635,28.97142857142857,3236.0399999999995,True,ELASTIC,MEDIUM,0.0
21833,WHOLESALE,CAMOUFLAGE LED TORCH,Home & Giftware,-20.441852052213953,0.25773969283759957,2.093394703922546e-06,78,1.6785548359362399,45.07692307692308,5775.96,True,ELASTIC,MEDIUM,0.0
21841,WHOLESALE,BABY MOUSE RED GINGHAM DRESS,Home & Giftware,-8.429011012077995,0.0766137481834287,0.09250874140141571,38,4.219298245614034,5.7631578947368425,919.25,False,ELASTIC,LOW,0.0
21843,WHOLESALE,RED RETROSPOT CAKE STAND,Kitchen & Baking,-10.869041108464419,0.3226391609978717,2.1500349552687808e-10,106,10.62449734124127,34.89622641509434,37031.09,True,ELASTIC,MEDIUM,0.0
21844,WHOLESALE,RED RETROSPOT MUG,Mugs & Drinkware,-12.526800647747207,0.41888546996834164,1.3725360645144918e-12,95,2.8392610327395036,38.85263157894737,10041.25,True,ELASTIC,MEDIUM,0.0
21845,WHOLESALE,DAIRY MAID STRIPE MUG,Mugs & Drinkware,-1.0714194977002538,0.4124600084477511,2.176650393278974e-07,53,1.95585804132974,28.641509433962263,1944.4200000000003,True,ELASTIC,MEDIUM,0.0
21846,WHOLESALE,PINK DIAMANTE PEN IN GIFT BOX,Storage,-2.459378698376251,0.6700697975287888,5.874505614593659e-09,33,4.688914979329541,22.454545454545453,1401.37,True,ELASTIC,MEDIUM,0.0
21864,WHOLESALE,UNION JACK FLAG PASSPORT COVER,Home & Giftware,-10.009737155846674,0.25910392201269805,1.491973603561037e-05,65,2.060663329820864,15.938461538461539,2027.9999999999998,True,ELASTIC,MEDIUM,0.0
21865,WHOLESALE,PINK UNION JACK  PASSPORT COVER,Home & Giftware,-1.9164303151754267,0.003893871052839337,0.650844407910016,55,2.0880727272727264,8.163636363636364,937.9800000000001,False,ELASTIC,LOW,0.0
21866,WHOLESALE,UNION JACK FLAG LUGGAGE TAG,Home & Giftware,-4.179500433917947,0.06418861343143989,0.027226597186900913,76,1.2628835160818714,14.907894736842104,1409.69,True,ELASTIC,MEDIUM,0.0
21867,WHOLESALE,PINK UNION JACK  LUGGAGE TAG,Home & Giftware,-2.0275940019621057,0.02761048573547953,0.19679230277903956,62,1.2610887096774193,10.064516129032258,775.58,False,ELASTIC,LOW,0.0
21868,WHOLESALE,POTTING SHED TEA MUG,Mugs & Drinkware,-3.8347305533459877,0.5358759712090042,3.6379032374739536e-16,89,1.329862574481138,78.0,8042.38,True,ELASTIC,MEDIUM,0.0
21870,WHOLESALE,I CAN ONLY PLEASE ONE PERSON MUG,Mugs & Drinkware,-10.29811161139653,0.18616674887973828,0.0001383032367374532,73,1.236945680693475,52.67123287671233,4675.150000000001,True,ELASTIC,MEDIUM,0.0
21871,WHOLESALE,SAVE THE PLANET MUG,Mugs & Drinkware,-5.27429877637157,0.3530043550630775,5.356628624665492e-10,91,1.257598416380516,95.51648351648352,9494.050000000001,True,ELASTIC,MEDIUM,0.0
21872,WHOLESALE,GLAMOROUS  MUG,Mugs & Drinkware,-4.596135596976207,0.31858917900744876,4.388273692052959e-07,69,1.2792125071848115,54.666666666666664,3536.7999999999997,True,ELASTIC,MEDIUM,0.0
